epoch,gen_loss,disc_loss
94,3.0931368386349103,0.43688102390455164
95,3.3396417564138425,0.4276965207151135
96,2.7780511958519822,0.5430631905870364
97,2.959062425071931,0.49259027739619965
98,2.9506682959359014,0.4645543013082441
99,2.959187929587596,0.4382698468844909
100,2.9938271759111252,0.4850781530980259
101,3.0935982706601663,0.4739206611652813
102,2.8835455462755752,0.4422866548113811
103,2.881981735034367,0.48490819906639626
104,3.0974330267942776,0.4549310786644821
105,2.988532883431905,0.46463028305326887
106,3.054190164941656,0.49570240693933826
107,3.3204592341352304,0.41035004832860456
108,2.758860244165601,0.5058665165815817
109,2.8607555496723145,0.46938060555616606
110,2.8523336347106776,0.49549260834598785
111,2.6552853011109336,0.495577214623961
112,2.929487379615569,0.48123047967701005
113,2.567302577026055,0.5398524838030491
114,2.67644373901055,0.5276311693898857
115,2.6831547963954603,0.501543947497902
116,2.409058709888507,0.5865638518272458
117,2.577948919037724,0.5616767668663083
118,2.4345493950807224,0.5693522499650335
119,2.462202223365569,0.5564274312285207
120,2.2650627272818094,0.6148957937879636
121,2.6589577130954285,0.5904804824868126
122,2.6117402293797953,0.6069407353315817
123,2.269254328344789,0.6337230321391464
124,2.2188872120264547,0.6500008039157409
125,2.0069395879955243,0.6723334661225224
126,2.192322713944613,0.6442794994929867
127,2.319333283797554,0.676531701441616
128,1.99623845483336,0.6791724475753277
129,1.90897394751039,0.7021957358435902
130,1.8949077635469949,0.7224390366498161
131,2.1727593073149776,0.7183809012098386
132,1.9538991006134112,0.7868260532388907
133,1.9351983033787563,0.7416678426210838
134,1.753535668258472,0.7992545905930307
135,1.65078633886469,0.805359901369685
136,1.6554674699788203,0.8043150450567456
137,1.5962146651714355,0.835653787988531
138,1.608457287254236,0.8331842837126359
139,1.6949595575747283,0.8070612368376359
140,1.9316974454523657,0.8524615587785725
141,1.626899894850943,0.8231572690217391
142,1.5458185142263428,0.8459131577435661
143,1.570034329543638,0.8687264913183343
144,1.5216532753556586,0.8767520680147058
145,1.5164869849944054,0.8671402797064818
146,1.5211173835617806,0.8699478968939818
147,1.6253950894641145,0.8995389426150895
148,1.4757640477641465,0.892073999585398
149,1.5300377262827685,0.8951168596896979
150,1.4501256918358376,0.903485310352062
151,1.503682402393702,0.8835962007722586
152,1.586292471727142,0.8701391976202846
153,1.4714861233216112,0.9192758545546276
154,1.8401504867826886,0.877599613745804
155,1.483167877587516,0.8886639919427349
156,1.4056883516823848,0.9061679693744006
157,1.4402517333359974,0.9064121099994006
158,1.4260239857237051,0.9166468939817775
159,1.4122192695012787,0.9313104731957321
160,1.414237800461557,0.925765405835398
161,1.488363826976103,0.9435873592601103
162,1.362849633102222,0.9455541430226982
163,1.5235861073369565,0.9301117021409447
164,1.442730915820812,0.9858084676210838
165,1.3352211564398178,0.9538567194243526
166,1.3281062679827367,0.9569008283298034
167,1.7286865546575287,0.9623676895180626
168,1.3363836342111572,0.9783432123911046
169,1.3284073851602463,0.9618137681575687
170,1.3162815259850544,0.9747775729050112
171,1.307244264256314,0.9755148338844709
172,1.307895123806146,0.9842771252097986
173,1.3721781776994086,0.9975784965183424
174,1.3537074720768063,1.002044833834519
175,1.282512459913483,0.9879893427309783
176,1.282625710567855,1.0006237761748722
177,1.313543217261429,0.9976876885689738
178,1.2715101315237372,1.0015165128976182
179,1.2647635613560981,1.0166284897748161
180,1.2601458849504477,1.0088112287204285
181,1.4359511743726023,1.012973248806146
182,1.279180502342751,1.0172393096377477
183,1.2372505988001519,1.0226116521888986
184,1.2563329047864051,1.0153691518642103
185,1.2444493910845589,1.0247080771209638
186,1.2683846944433343,1.0192546405450766
187,1.246377383961397,1.024539410915521
188,1.2491245903932224,1.0213500508262068
189,1.299413656639626,1.0286386787434063
190,1.276945772683224,1.0345815673203724
191,1.2582786150295715,1.0389039022538362
192,1.2227296170676152,1.043763299732257
193,1.2120550989799792,1.0399766224424551
194,1.2277443341891785,1.0363642309632752
195,1.2280502904711477,1.0334346215133472
196,1.2711122322570332,1.0460252688668878
197,1.2377799343879876,1.0416482988830722
198,1.251959915356258,1.0351903578814339
199,1.20453083789562,1.0519086052389706
200,1.2280410805626598,1.03305842016664
201,1.2152441468690058,1.0368874786455002
202,1.2289594957590713,1.04302291674992
203,1.2649632914901694,1.0195284401974105
204,1.237200724804188,1.0543394747292598
205,1.221958872607297,1.0405292950017984
206,1.4501717413782769,1.0094071410196213
207,1.3385805876358696,1.0425127034297075
208,1.1978460833849505,1.0476181927849264
209,1.1981468103121005,1.0473874767722986
210,1.2372551257043238,1.0432248322860054
211,1.328374760230179,1.048822583444893
212,1.2107145889945652,1.0506137545456362
213,1.2129859241378276,1.0406626825747283
214,1.2022271119725063,1.0484557481068175
215,1.2703999473005914,1.0386425906130115
216,1.2195689794047715,1.052830454638547
217,1.2297007372921995,1.0275712659596787
218,1.2580063763786764,1.0393614317754956
219,1.2345339879965234,1.0375526994085678
220,1.2301419543488252,1.0439762983785565
221,1.2349390678698449,1.0407575914621963
222,1.2412714263057465,1.0342061464743846
223,1.2504788371912963,1.0344727655201007
224,1.2718615129475703,1.0395194051210837
225,1.209814047264626,1.0393637732776535
226,1.2718727521579285,1.0272258163413124
227,1.2190748443993766,1.0384467629825367
228,1.2513544809482897,1.0376629061101343
229,1.253932162623881,1.0407415911974505
230,1.29801203344789,1.032179108056266
231,1.2191279184482897,1.0445004826616449
232,1.3204400338175353,1.0134926720348465
233,1.2067770409157208,1.0457789428398738
234,1.2339305828904252,1.0374150190816815
235,1.2236382760050353,1.0415260724704285
236,1.8492545593730019,1.0961095317245444
237,1.2046415128976182,1.0710257996073769
238,1.1876946568793958,1.047081832690617
239,1.209835667134551,1.0419327913952605
240,1.209937210278133,1.047332685621803
241,1.2522938916140505,1.033412143092631
242,1.226263099924073,1.0403044327445652
243,1.2428863603440696,1.0324939620464355
244,2.1340258664182383,1.0819269751039002
245,1.2393627898467472,1.036256131613651
246,1.1977378279351822,1.04034220897938
247,1.206147332935382,1.0392552056275974
248,1.2233517541909766,1.04467531482277
249,1.2329896112232257,1.0431595824258713
250,1.218535206202046,1.0376527596007832
